,x,edge_index,edge_type,y,num_nodes,api_file_name
2007,"[[-0.08910625  0.29069653  0.0800805  ... -0.30203    -0.30467767
   0.36019567]
 [-0.12089482  0.342223    0.15657553 ... -0.24002796 -0.30508542
   0.41399473]
 [-0.04145669  0.2365582  -0.0072041  ... -0.22156124 -0.33786717
   0.3233472 ]
 [-0.05021733  0.32872638  0.10611408 ... -0.47003415 -0.223056
   0.28236577]]","[[0 1 1 2 1 3 0 2 0 3]
 [1 0 2 1 3 1 2 0 3 0]]",[1 1 0 0 0 0 1 1 1 1],[3],4,11_sample-6_BufferedReader.readLine_graph_dump.txt
2008,"[[-0.0878863   0.29558286  0.05547523 ... -0.30977783 -0.30224615
   0.37892997]
 [ 0.02354256  0.10197215 -0.05326156 ... -0.11326523 -0.4645877
   0.30858165]
 [-0.03576115  0.3708278   0.10988467 ... -0.5157059  -0.22247423
   0.32231   ]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,71_sample-1_BufferedReader.readLine_graph_dump.txt
2009,"[[-0.06902513  0.26234555  0.14223827 ... -0.16334997 -0.3503892
   0.37185138]
 [-0.12894318  0.34442008  0.11909594 ... -0.2470751  -0.3251326
   0.3784432 ]
 [-0.03073806  0.30577394  0.02627633 ... -0.39254683 -0.3045254
   0.28331667]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,6_sample-7_BufferedReader.readLine_graph_dump.txt
2010,"[[-0.09354948  0.32075408  0.02844102 ... -0.23462498 -0.36499572
   0.30997413]
 [ 0.02019668  0.11998693 -0.04875566 ... -0.11664651 -0.44572756
   0.31998917]
 [-0.05201467  0.29180583  0.09832742 ... -0.51177776 -0.27662927
   0.3089049 ]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,53_sample-1_BufferedReader.readLine_graph_dump.txt
2011,"[[-0.10774821  0.3268253   0.05529055 ... -0.26452073 -0.3916048
   0.41828045]
 [ 0.02751916  0.10469239 -0.03084408 ... -0.11988211 -0.43715224
   0.31182042]
 [-0.0729896   0.2789335   0.06608786 ... -0.15768136 -0.31537163
   0.43282256]
 [-0.06056273  0.24773993  0.14542039 ... -0.3663742  -0.3128432
   0.30423057]]","[[0 1 2 1 1 3 0 2]
 [1 0 1 2 3 1 2 0]]",[1 1 0 0 1 1 1 1],[3],4,57_sample-1_BufferedReader.readLine_graph_dump.txt
2012,"[[-0.07700038  0.29540646  0.09053501 ... -0.15765089 -0.41085383
   0.3582969 ]
 [-0.12894318  0.34442008  0.11909594 ... -0.2470751  -0.3251326
   0.3784432 ]]","[[0 1]
 [1 0]]",[1 1],[3],2,81_sample-2_BufferedReader.readLine_graph_dump.txt
2013,"[[-0.08298016  0.3001629   0.00400782 ... -0.2156556  -0.30104002
   0.37998638]
 [ 0.02019668  0.11998693 -0.04875566 ... -0.11664651 -0.44572756
   0.31998917]
 [-0.04738764  0.31107548  0.11068608 ... -0.5134022  -0.2677986
   0.31224832]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,85_sample-1_BufferedReader.readLine_graph_dump.txt
2014,"[[-0.05606616  0.33229908  0.01503511 ... -0.18315923 -0.3313319
   0.37766734]
 [-0.08811864  0.31464472  0.15077813 ... -0.20287298 -0.3357634
   0.405087  ]
 [-0.09481172  0.27976653 -0.00201745 ... -0.16483358 -0.33635682
   0.41024327]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,99_sample-0_BufferedReader.readLine_graph_dump.txt
2015,"[[-0.07958438  0.27314132  0.05831658 ... -0.23513168 -0.3319561
   0.41769412]
 [ 0.01196947  0.1050027  -0.04762699 ... -0.15316162 -0.444447
   0.2989528 ]
 [-0.03576115  0.3708278   0.10988467 ... -0.5157059  -0.22247423
   0.32231   ]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,98_sample-1_BufferedReader.readLine_graph_dump.txt
2016,"[[-0.09018932  0.30907533  0.05749186 ... -0.32485476 -0.29936653
   0.3919911 ]
 [ 0.01196947  0.1050027  -0.04762699 ... -0.15316162 -0.444447
   0.2989528 ]
 [-0.10328743  0.2690575   0.05598513 ... -0.16840738 -0.30534995
   0.38238347]
 [-0.03576115  0.3708278   0.10988467 ... -0.5157059  -0.22247423
   0.32231   ]]","[[0 1 2 1 1 3 0 2]
 [1 0 1 2 3 1 2 0]]",[1 1 0 0 1 1 1 1],[3],4,21_sample-1_BufferedReader.readLine_graph_dump.txt
2017,"[[-0.10908033  0.33411288  0.02711906 ... -0.2518309  -0.29595974
   0.31218657]
 [-0.12162024  0.3763964   0.14937021 ... -0.2546467  -0.31350034
   0.43934572]
 [-0.0875194   0.29568145  0.03654592 ... -0.1772919  -0.3194811
   0.3835342 ]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,1_sample-5_BufferedReader.readLine_graph_dump.txt
2018,"[[-0.0912256   0.27223346  0.08539083 ... -0.19490561 -0.3175718
   0.3389662 ]
 [-0.15128826  0.31635153  0.11121272 ... -0.28531885 -0.36564326
   0.47265893]
 [-0.08189888  0.29512376  0.05214799 ... -0.16772923 -0.31100142
   0.3691774 ]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,5_sample-7_BufferedReader.readLine_graph_dump.txt
2019,"[[-0.07797299  0.3061976   0.01228681 ... -0.16302612 -0.3590387
   0.43917936]
 [-0.13664655  0.3376833   0.07956271 ... -0.2531134  -0.33621177
   0.3800022 ]]","[[0 1]
 [1 0]]",[1 1],[3],2,73_sample-2_BufferedReader.readLine_graph_dump.txt
2020,"[[-0.0300632   0.23785296  0.08865564 ... -0.29564762 -0.26842442
   0.24476984]
 [-0.13512373  0.33439243  0.1280543  ... -0.24983    -0.29815954
   0.3981583 ]]","[[0 1]
 [1 0]]",[1 1],[3],2,79_sample-1_BufferedReader.readLine_graph_dump.txt
2021,"[[-0.1376865   0.35271385  0.01695747 ... -0.26261628 -0.34841338
   0.27656284]
 [-0.13512373  0.33439243  0.1280543  ... -0.24983    -0.29815954
   0.3981583 ]]","[[0 1]
 [1 0]]",[1 1],[3],2,84_sample-2_BufferedReader.readLine_graph_dump.txt
2022,"[[-0.07783153  0.26238382 -0.01059254 ... -0.16039513 -0.3338896
   0.35381734]
 [ 0.02777415  0.10891193 -0.043405   ... -0.13627361 -0.44591403
   0.29608148]
 [-0.00609211  0.38356388  0.15629153 ... -0.4328371  -0.34497857
   0.41849458]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,120_sample-1_BufferedReader.readLine_graph_dump.txt
2023,"[[-0.09161015  0.34483412  0.07013657 ... -0.24017309 -0.3465798
   0.37376606]
 [ 0.02947191  0.11242067 -0.01264838 ... -0.10319571 -0.4458757
   0.30571374]
 [-0.09562403  0.23264214  0.04116644 ... -0.13857442 -0.35300928
   0.42785165]
 [-0.08880497  0.30381063  0.1189011  ... -0.49205056 -0.27004826
   0.30447   ]]","[[0 1 2 1 1 3 0 2]
 [1 0 1 2 3 1 2 0]]",[1 1 0 0 1 1 1 1],[3],4,20_sample-3_BufferedReader.readLine_graph_dump.txt
2024,"[[-0.07966625  0.3238289   0.01351057 ... -0.22374924 -0.2603808
   0.38108188]
 [ 0.01196947  0.1050027  -0.04762699 ... -0.15316162 -0.444447
   0.2989528 ]
 [-0.04304612  0.3075189   0.1335331  ... -0.51358277 -0.25852224
   0.32830843]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,9_sample-3_BufferedReader.readLine_graph_dump.txt
2025,"[[-0.09338461  0.23563682  0.03174835 ... -0.28262898 -0.40704873
   0.3691512 ]
 [-0.10670148  0.23803146  0.01552422 ... -0.20227021 -0.39087886
   0.4401738 ]
 [-0.14855245  0.31452423  0.03527303 ... -0.09282938 -0.40013066
   0.44592962]
 [-0.09256062  0.22229001 -0.01144162 ... -0.17522426 -0.4032394
   0.4440042 ]
 [-0.10501688  0.29654905  0.094818   ... -0.2424902  -0.34466675
   0.3744066 ]]","[[0 1 2 1 0 3 2 3 0 4 2 4 0 2]
 [1 0 1 2 3 0 3 2 4 0 4 2 2 0]]",[1 1 0 0 1 1 0 0 1 1 0 0 1 1],[3],5,0_sample-7_BufferedReader.readLine_graph_dump.txt
2026,"[[-0.0941352   0.29912275  0.0406119  ... -0.21434917 -0.33721012
   0.30638713]
 [-0.12943591  0.33662316  0.15567158 ... -0.23259349 -0.31743726
   0.39591658]
 [-0.04145669  0.2365582  -0.0072041  ... -0.22156124 -0.33786717
   0.3233472 ]
 [-0.14400865  0.29738542  0.11605015 ... -0.212836   -0.37301686
   0.37118077]]","[[0 1 1 2 1 3 0 2 0 3]
 [1 0 2 1 3 1 2 0 3 0]]",[1 1 0 0 0 0 1 1 1 1],[3],4,2_sample-6_BufferedReader.readLine_graph_dump.txt
2027,"[[-0.04149117  0.3089259   0.08850013 ... -0.18724991 -0.3617784
   0.3481184 ]
 [ 0.02440058  0.10386101 -0.02473817 ... -0.09980617 -0.45229113
   0.31127653]
 [-0.02584474  0.28753978  0.07094172 ... -0.41592953 -0.33596972
   0.272403  ]
 [-0.040835    0.33866638  0.16340806 ... -0.49157605 -0.29165012
   0.27680552]]","[[0 1 2 1 1 3 0 2]
 [1 0 1 2 3 1 2 0]]",[1 1 0 0 1 1 1 1],[3],4,5_sample-1_BufferedReader.readLine_graph_dump.txt
2028,"[[-0.09726907  0.23118095  0.09396835 ... -0.19092378 -0.3633329
   0.38100863]
 [-0.11302331  0.2875501   0.14924318 ... -0.14873222 -0.39738658
   0.54052514]
 [-0.10109777  0.2539623   0.03802966 ... -0.20389396 -0.42847154
   0.46934846]]","[[0 1 1 2 0 2]
 [1 0 2 1 2 0]]",[1 1 0 0 1 1],[3],3,23_sample-4_BufferedReader.readLine_graph_dump.txt
2029,"[[-0.11371566  0.27084857  0.06132548 ... -0.16562355 -0.3281931
   0.30185997]
 [ 0.02019668  0.11998693 -0.04875566 ... -0.11664651 -0.44572756
   0.31998917]
 [-0.07303267  0.3033053   0.01928006 ... -0.13423605 -0.34406647
   0.42572418]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,44_sample-0_BufferedReader.readLine_graph_dump.txt
2030,"[[-0.08942087  0.258284    0.04446674 ... -0.18419185 -0.32142588
   0.3805713 ]
 [ 0.04797116  0.09609558 -0.04912064 ... -0.12099545 -0.4561117
   0.28867167]
 [-0.0235146   0.3575032   0.06614569 ... -0.4932304  -0.29853076
   0.30110204]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,35_sample-3_BufferedReader.readLine_graph_dump.txt
2031,"[[-0.10509261  0.26058832  0.06687117 ... -0.28369623 -0.31156483
   0.34052837]
 [-0.10430341  0.30956778  0.17110834 ... -0.24320787 -0.3497725
   0.42261803]
 [-0.1212254   0.26154158  0.06468855 ... -0.17270365 -0.33837178
   0.3664545 ]
 [-0.0454593   0.26477107  0.05400996 ... -0.30195567 -0.30406165
   0.2284321 ]
 [-0.06176193  0.3557558   0.07190758 ... -0.5169222  -0.2883012
   0.33727905]
 [-0.09425117  0.2730074   0.15262926 ... -0.23654518 -0.36792815
   0.36586422]]","[[0 1 2 1 1 3 1 4 3 5 1 5 2 5 5 3 5 4 0 2 0 3 3 4]
 [1 0 1 2 3 1 4 1 5 3 5 1 5 2 3 5 4 5 2 0 3 0 4 3]]",[1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1],[3],6,7_sample-2_BufferedReader.readLine_graph_dump.txt
2032,"[[-0.11112054  0.2972079   0.08735603 ... -0.20994973 -0.38385627
   0.28996605]
 [-0.16210853  0.3428022   0.10741484 ... -0.2187441  -0.35485852
   0.41796374]
 [-0.09554385  0.29899725 -0.02661414 ... -0.09124082 -0.45711356
   0.5253275 ]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,87_sample-0_BufferedReader.readLine_graph_dump.txt
2033,"[[-0.11627216  0.28873736  0.11441764 ... -0.1476463  -0.34481183
   0.32629544]
 [-0.1134696   0.3610363   0.1978218  ... -0.23897639 -0.331689
   0.41013357]
 [-0.16826002  0.3619024   0.09042661 ... -0.18288499 -0.33798808
   0.43280193]
 [ 0.06873842  0.2083901  -0.07037666 ... -0.18868889 -0.46381646
   0.42857355]]","[[0 1 2 1 1 3 0 2 0 3]
 [1 0 1 2 3 1 2 0 3 0]]",[1 1 0 0 0 0 1 1 1 1],[3],4,12_sample-4_BufferedReader.readLine_graph_dump.txt
2034,"[[-0.1133751   0.34133026  0.04305597 ... -0.23331007 -0.28200087
   0.30517325]
 [-0.09820791  0.29265177  0.0500493  ... -0.24495672 -0.3600542
   0.49668878]
 [-0.09705196  0.255827    0.0006709  ... -0.21770933 -0.28140193
   0.35194987]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,53_sample-0_BufferedReader.readLine_graph_dump.txt
2035,"[[-0.09365509  0.35565472  0.07452402 ... -0.18842185 -0.3141922
   0.33201316]
 [-0.10330287  0.21181437 -0.11360148 ... -0.29211864 -0.4395408
   0.40307295]
 [-0.17093034  0.3770229   0.08156675 ... -0.18894646 -0.3299605
   0.38140908]
 [-0.04850425  0.30813906  0.0987201  ... -0.56051356 -0.2938957
   0.29426488]]","[[0 1 2 1 1 3 0 2]
 [1 0 1 2 3 1 2 0]]",[1 1 0 0 1 1 1 1],[3],4,82_sample-1_BufferedReader.readLine_graph_dump.txt
2036,"[[-0.07669142  0.2323549   0.11020679 ... -0.23421206 -0.3695716
   0.32771486]
 [ 0.02019668  0.11998693 -0.04875566 ... -0.11664651 -0.44572756
   0.31998917]
 [ 0.03871058  0.36719418  0.11775369 ... -0.31140924 -0.3212444
   0.332349  ]
 [-0.09816332  0.30372477  0.04693739 ... -0.1782679  -0.33433574
   0.38901117]]","[[0 1 2 1 1 3 0 2]
 [1 0 1 2 3 1 2 0]]",[1 1 0 0 1 1 1 1],[3],4,62_sample-1_BufferedReader.readLine_graph_dump.txt
2037,"[[-0.21708167  0.2824741   0.12323178 ... -0.22683951 -0.23814443
   0.3332158 ]
 [ 0.03821358  0.0971524  -0.03594096 ... -0.08976056 -0.4450453
   0.311041  ]
 [-0.05235014  0.27663377  0.14697592 ... -0.5341218  -0.20364933
   0.26358896]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,76_sample-0_BufferedReader.readLine_graph_dump.txt
2038,"[[-0.0474636   0.31824198  0.07190964 ... -0.2134901  -0.33230224
   0.36096495]
 [ 0.01196947  0.1050027  -0.04762699 ... -0.15316162 -0.444447
   0.2989528 ]
 [-0.07811108  0.26272053  0.06571445 ... -0.0794239  -0.304563
   0.40015024]
 [-0.08078008  0.2720284   0.19945471 ... -0.4836971  -0.25848603
   0.28221124]]","[[0 1 2 1 1 3 0 2]
 [1 0 1 2 3 1 2 0]]",[1 1 0 0 1 1 1 1],[3],4,44_sample-1_BufferedReader.readLine_graph_dump.txt
2039,"[[-0.14339413  0.33471045  0.05247836 ... -0.34450194 -0.2885346
   0.33941957]
 [ 0.03829067  0.08211116 -0.0673729  ... -0.13175382 -0.45016965
   0.29714558]
 [-0.01760349  0.3438184   0.12351704 ... -0.47769907 -0.2717304
   0.3438024 ]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,117_sample-1_BufferedReader.readLine_graph_dump.txt
2040,"[[-0.07161436  0.25782338  0.03622206 ... -0.1885389  -0.33534646
   0.38246733]
 [ 0.01196947  0.1050027  -0.04762699 ... -0.15316162 -0.444447
   0.2989528 ]
 [-0.08904367  0.25717887  0.08782593 ... -0.34286878 -0.40428632
   0.44438595]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,69_sample-3_BufferedReader.readLine_graph_dump.txt
2041,"[[-0.05853961  0.30690154  0.06571759 ... -0.2161592  -0.32700783
   0.40530416]
 [-0.12089482  0.342223    0.15657553 ... -0.24002796 -0.30508542
   0.41399473]
 [-0.0300632   0.23785296  0.08865564 ... -0.29564762 -0.26842442
   0.24476984]
 [-0.03265306  0.35051382  0.11497849 ... -0.50378555 -0.23438998
   0.32521752]
 [-0.11668781  0.3327321   0.15390594 ... -0.23682073 -0.31017208
   0.4282    ]]","[[0 1 1 2 1 3 2 4 1 4 4 2 4 3 0 2 2 3]
 [1 0 2 1 3 1 4 2 4 1 2 4 3 4 2 0 3 2]]",[1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1],[3],5,22_sample-2_BufferedReader.readLine_graph_dump.txt
2042,"[[-3.8218994e-02  2.7264497e-01  4.7104783e-02 ... -8.1659101e-02
  -3.5279816e-01  4.3211347e-01]
 [ 1.9646974e-02  1.0782476e-01 -4.3193977e-02 ... -1.3357396e-01
  -4.4709578e-01  2.9691985e-01]
 [-7.0586301e-02  2.9961500e-01 -2.2384909e-04 ... -1.7002460e-01
  -3.3149222e-01  3.8057607e-01]
 [-2.4740569e-02  1.4633559e-01 -5.1049467e-02 ... -1.8315598e-01
  -4.4545278e-01  3.0035985e-01]]","[[0 1 2 1 1 3 0 2]
 [1 0 1 2 3 1 2 0]]",[1 1 0 0 1 1 1 1],[3],4,72_sample-0_BufferedReader.readLine_graph_dump.txt
2043,"[[-0.10242701  0.30787894  0.04079178 ... -0.2626004  -0.2745257
   0.38163352]
 [-0.12959078  0.3346258   0.13431785 ... -0.2494693  -0.39731896
   0.45664957]
 [-0.05833786  0.31145498 -0.02543583 ... -0.13683842 -0.35732508
   0.38392803]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,148_sample-0_BufferedReader.readLine_graph_dump.txt
2044,"[[-0.11913139  0.27649415  0.12445317 ... -0.1993325  -0.32222262
   0.32960942]
 [ 0.01891178  0.11489721 -0.03118849 ... -0.12461013 -0.4485757
   0.3009637 ]
 [-0.11474693  0.28952926  0.05576842 ... -0.18551512 -0.3249807
   0.3590855 ]
 [-0.08216196  0.17747176  0.07288574 ... -0.15159851 -0.3565212
   0.3416397 ]
 [-0.061955    0.0874705  -0.12599859 ... -0.1277326  -0.46791813
   0.40271637]]","[[0 1 2 1 1 3 3 4 2 4 0 2]
 [1 0 1 2 3 1 4 3 4 2 2 0]]",[1 1 0 0 1 1 1 1 0 0 1 1],[3],5,10_sample-2_BufferedReader.readLine_graph_dump.txt
2045,"[[-0.11990651  0.25138018  0.08694188 ... -0.19646738 -0.30333793
   0.36417198]
 [ 0.01196947  0.1050027  -0.04762699 ... -0.15316162 -0.444447
   0.2989528 ]
 [-0.03576115  0.3708278   0.10988467 ... -0.5157059  -0.22247423
   0.32231   ]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,97_sample-1_BufferedReader.readLine_graph_dump.txt
2046,"[[-0.10073737  0.30992424  0.06717537 ... -0.3307361  -0.3012478
   0.33326557]
 [ 0.02777415  0.10891193 -0.043405   ... -0.13627361 -0.44591403
   0.29608148]
 [-0.11608243  0.18570942 -0.02897386 ... -0.145805   -0.37382418
   0.5400429 ]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,1_sample-0_BufferedReader.readLine_graph_dump.txt
2047,"[[-0.11240325  0.30355754 -0.01168129 ... -0.27132964 -0.3069837
   0.3405002 ]
 [-0.07429038  0.33284202  0.16383788 ... -0.2609302  -0.32967335
   0.42484215]
 [-0.03689421  0.3149612   0.02454101 ... -0.42176527 -0.33388105
   0.32359567]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,22_sample-5_BufferedReader.readLine_graph_dump.txt
2048,"[[-0.11313512  0.26802823  0.08323488 ... -0.18703097 -0.3279523
   0.34025195]
 [-0.1573504   0.33263546  0.05801189 ... -0.2435179  -0.35549402
   0.38852152]
 [-0.07905081  0.27739513  0.09453506 ... -0.23399848 -0.36989808
   0.38414273]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,23_sample-5_BufferedReader.readLine_graph_dump.txt
2049,"[[-0.09809612  0.36989608  0.06745378 ... -0.32242507 -0.33167154
   0.25153837]
 [ 0.04797116  0.09609558 -0.04912064 ... -0.12099545 -0.4561117
   0.28867167]
 [-0.0235146   0.3575032   0.06614569 ... -0.4932304  -0.29853076
   0.30110204]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,62_sample-3_BufferedReader.readLine_graph_dump.txt
2050,"[[-0.10393007  0.31690025  0.04445503 ... -0.2819935  -0.32231164
   0.35393116]
 [ 0.01196947  0.1050027  -0.04762699 ... -0.15316162 -0.444447
   0.2989528 ]
 [-0.0404364   0.3403208   0.10767219 ... -0.4802878  -0.24186227
   0.31852287]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,67_sample-1_BufferedReader.readLine_graph_dump.txt
2051,"[[-0.09192737  0.330494    0.02443605 ... -0.3196062  -0.30960134
   0.37116227]
 [ 0.01196947  0.1050027  -0.04762699 ... -0.15316162 -0.444447
   0.2989528 ]
 [-0.10328743  0.2690575   0.05598513 ... -0.16840738 -0.30534995
   0.38238347]]","[[0 1 2 1 0 2]
 [1 0 1 2 2 0]]",[1 1 0 0 1 1],[3],3,37_sample-1_BufferedReader.readLine_graph_dump.txt
2052,"[[-0.13877882  0.2746485   0.0385024  ... -0.1184966  -0.32917216
   0.3874218 ]
 [-0.10166634  0.35422587  0.16088682 ... -0.24176687 -0.31942645
   0.42716184]
 [-0.06836997  0.26119423  0.00462193 ... -0.18525378 -0.31798053
   0.40870893]
 [-0.02059158  0.30846906  0.02990811 ... -0.41435358 -0.30411676
   0.32201865]]","[[0 1 2 1 1 3 0 2 0 3]
 [1 0 1 2 3 1 2 0 3 0]]",[1 1 0 0 0 0 1 1 1 1],[3],4,140_sample-0_BufferedReader.readLine_graph_dump.txt
2053,"[[-0.14234439  0.3410535   0.0087736  ... -0.30057123 -0.33991802
   0.27339906]
 [-0.13512373  0.33439243  0.1280543  ... -0.24983    -0.29815954
   0.3981583 ]]","[[0 1]
 [1 0]]",[1 1],[3],2,69_sample-2_BufferedReader.readLine_graph_dump.txt
2054,"[[-0.06462225  0.3015666   0.00185109 ... -0.24512559 -0.29621315
   0.321355  ]
 [-0.12089482  0.342223    0.15657553 ... -0.24002796 -0.30508542
   0.41399473]
 [-0.07976279  0.28643465  0.04066961 ... -0.17348157 -0.33026922
   0.39450115]
 [-0.0300632   0.23785296  0.08865564 ... -0.29564762 -0.26842442
   0.24476984]
 [-0.03265306  0.35051382  0.11497849 ... -0.50378555 -0.23438998
   0.32521752]
 [-0.11668781  0.3327321   0.15390594 ... -0.23682073 -0.31017208
   0.4282    ]]","[[0 1 2 1 1 3 1 4 3 5 1 5 2 5 5 3 5 4 0 2 0 3 3 4]
 [1 0 1 2 3 1 4 1 5 3 5 1 5 2 3 5 4 5 2 0 3 0 4 3]]",[1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1],[3],6,14_sample-2_BufferedReader.readLine_graph_dump.txt
2055,"[[-0.07493694  0.28110784  0.01808945 ... -0.14266956 -0.31964004
   0.37712017]
 [ 0.02777415  0.10891193 -0.043405   ... -0.13627361 -0.44591403
   0.29608148]
 [-0.05053017  0.33746338  0.09841324 ... -0.5433007  -0.28798926
   0.30230507]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,0_sample-3_BufferedReader.readLine_graph_dump.txt
2056,"[[-0.07285353  0.24513145 -0.02200486 ... -0.1339654  -0.3644852
   0.2758122 ]
 [-0.09315231  0.3421975   0.16402099 ... -0.22333966 -0.3101344
   0.40565285]
 [-0.08171064  0.20524226 -0.0229146  ... -0.11127635 -0.4117941
   0.41998306]
 [ 0.0710699   0.18790233  0.06923196 ... -0.3438779  -0.34846234
   0.19459778]
 [-0.09133039  0.29750928  0.14963761 ... -0.19678608 -0.31623244
   0.39523336]]","[[0 1 1 2 1 3 2 4 1 4 4 2 4 3 0 2 2 3]
 [1 0 2 1 3 1 4 2 4 1 2 4 3 4 2 0 3 2]]",[1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1],[3],5,34_sample-2_BufferedReader.readLine_graph_dump.txt
2057,"[[-0.15835278  0.27978557  0.01134187 ... -0.32479385 -0.3636613
   0.28444526]
 [ 0.01943214  0.10395029 -0.03230076 ... -0.1118612  -0.42792815
   0.2622905 ]
 [-0.14335507  0.1518836   0.01178523 ... -0.09152976 -0.37547824
   0.3976514 ]
 [-0.02995773  0.23332463  0.06436024 ... -0.26352954 -0.50311685
   0.3092163 ]
 [-0.0700571   0.32607868  0.10711572 ... -0.24742843 -0.3571194
   0.39345357]]","[[0 1 2 1 1 3 1 4 0 2]
 [1 0 1 2 3 1 4 1 2 0]]",[1 1 0 0 1 1 1 1 1 1],[3],5,60_sample-1_BufferedReader.readLine_graph_dump.txt
2058,"[[-0.09459571  0.31395742  0.02420289 ... -0.2576192  -0.2755361
   0.3289372 ]
 [ 0.01196947  0.1050027  -0.04762699 ... -0.15316162 -0.444447
   0.2989528 ]
 [-0.05931278  0.34803945  0.09349944 ... -0.4794143  -0.27384198
   0.30950436]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,37_sample-3_BufferedReader.readLine_graph_dump.txt
2059,"[[-0.10754124  0.3141166   0.00544398 ... -0.22369783 -0.25609514
   0.34423313]
 [ 0.01196947  0.1050027  -0.04762699 ... -0.15316162 -0.444447
   0.2989528 ]
 [-0.05931278  0.34803945  0.09349944 ... -0.4794143  -0.27384198
   0.30950436]]","[[0 1 1 2]
 [1 0 2 1]]",[1 1 1 1],[3],3,29_sample-3_BufferedReader.readLine_graph_dump.txt
2060,"[[-0.21708167  0.2824741   0.12323178 ... -0.22683951 -0.23814443
   0.3332158 ]
 [-0.11356711  0.28124657  0.03274891 ... -0.17964397 -0.44599217
   0.46868393]]","[[0 1]
 [1 0]]",[1 1],[3],2,97_sample-2_BufferedReader.readLine_graph_dump.txt
2061,"[[-0.05941978  0.3074899   0.05646187 ... -0.26494566 -0.3022543
   0.38481152]
 [ 0.01196947  0.1050027  -0.04762699 ... -0.15316162 -0.444447
   0.2989528 ]
 [-0.08166266  0.25819746  0.02778161 ... -0.18015102 -0.32145664
   0.39097482]
 [-0.03478898  0.2993988   0.12394086 ... -0.5442218  -0.25251135
   0.3711762 ]]","[[0 1 2 1 1 3 0 2]
 [1 0 1 2 3 1 2 0]]",[1 1 0 0 1 1 1 1],[3],4,68_sample-0_BufferedReader.readLine_graph_dump.txt
2062,"[[-0.08020304  0.28383076  0.09888557 ... -0.22469561 -0.3524129
   0.34935984]
 [ 0.02019668  0.11998693 -0.04875566 ... -0.11664651 -0.44572756
   0.31998917]
 [-0.12457746  0.12052241 -0.06482605 ... -0.16016659 -0.3929422
   0.44345033]
 [-0.07454387  0.20460539  0.02461837 ... -0.29179618 -0.3910657
   0.35710552]]","[[0 1 2 1 1 3 0 2]
 [1 0 1 2 3 1 2 0]]",[1 1 0 0 1 1 1 1],[3],4,9_sample-0_BufferedReader.readLine_graph_dump.txt
